ID,order_ID,product_ID,quantity,unitPrice
841f9146-d655-460f-9e3b-167f63df2d29,7470dac3-6508-4b7f-8aef-bfec29c70712,40179ca7-6978-4fb6-a93a-6eecf865ea0e,21,121.05
80a68b27-5fe4-4c49-87f9-5ef354b2cb12,2e0d25a4-db8a-474e-99af-e524e1cd58ca,98485131-ffed-40f9-aa05-8b6e1f5559fa,22,136.35
eb7c136b-578e-4d9c-b975-151834062dae,8079679f-619e-4479-965a-293e317572a8,d93313e0-3db7-40ba-b098-c9664002f87a,23,138.2
3330284b-f7f3-4d8c-9af2-1d9c55589d82,7befead9-f44d-4b5b-8252-bb7e56185d02,6b2667f4-e5dd-40ac-b680-b1393e26bb91,24,140.05
83759f16-0df4-4479-bde8-af26bfb211c4,051b1b82-2842-46d8-a662-215804cca870,e4c4259d-56ff-440f-b44d-26be4ad301ff,25,141.9
a49143a4-7f6b-4df6-afb4-bc5dba85873f,26b63b27-cb7b-4a76-9690-eb5c75fcd696,c1fd4cbd-0df2-49e1-8975-0a86b91b4060,26,143.75
498a670a-d759-4b00-91db-25b4070a5211,52a1defd-e293-4f59-ad91-0d78d8b098a4,a03844ca-ab86-4a44-a8a2-bccf45d38485,27,145.6
c384ade7-547c-46fd-8e71-a1a8189e29f7,681ad6e3-0fe9-4a86-aeda-7925e0714b3c,a1d3ed09-ab4f-43a0-9705-47888808e1fe,28,147.45
7fef8607-8424-48a9-8a9c-279cb9ab77b5,6cadc405-13b7-4a38-a5de-1b410b5f078d,f6d1fd26-7bdc-46cf-9ca1-186e0d61528b,29,149.3
25cefa12-d573-429e-9b55-bb8cdd35847e,46b29c0a-f4c4-4127-bb1a-f18d8a788487,6aa7aae0-2c38-46d6-94d0-9d4e2db977c7,30,151.15
3d5575a4-f395-4a53-bbce-dd9e8ec1e9ad,4d685bfc-0ede-494b-89c9-e6abcc166724,6c8c63d7-9264-44b9-a037-83eb04d1a680,31,137.7
b889ccc3-61d6-42a8-b792-0942d78a6728,803270e0-41b8-45b2-a7ad-2035b28c3696,e0618bdd-5ece-4f99-ad67-3b454adfe911,32,154.85
d4bf4906-2982-4029-986c-33bcfe93ce7e,73815bf0-470e-4f58-a33e-1fbe40f07355,968c2d31-e648-4a6d-b87f-9eff297f739f,33,156.7
32eac3ee-06d8-48d7-8b41-b6792b9c1e49,2f2b5383-d698-4aff-9ac8-9c51f0005f51,abdf8786-3584-403f-b44e-866c100804d2,34,158.55
5365d695-db2a-40d6-b883-5e17b8e3bbbd,a138b117-b7e3-4d18-8e1c-79b493ecfb04,026c943a-43f9-4d91-8259-508ce5079b33,35,160.4
74c3875c-7fad-4df1-b834-468672fee33d,e782fb14-9147-4710-b0ba-ecca759f3932,1b44f8d2-14a2-43fb-b214-483e3591d68f,36,162.25
c0aa2022-34a8-416a-8090-e50529760b82,a0503c2d-35a8-4189-8a12-532330ed63bc,59177fa8-0782-4fb2-8881-1cde54caffcd,37,164.1
1657597e-eddb-47d4-9c1a-6d8f6d057542,2bcdd443-ac42-4b03-b8a5-060c1739bcd8,690e7bbc-586e-42f1-a836-b8f1cfda888a,38,165.95
f09a04a9-0996-4b91-b913-2e070d2533fd,f4c3137c-1848-4f80-8197-b3838410d1d1,25fe5dda-ed23-4637-9be7-685c6fd003fd,39,167.8
7f467e5c-2886-4830-906b-263bf7de3fdb,13b4fa5f-42a3-4145-b1bd-e8cc48814439,0f43d1e6-12b1-432c-ae02-b859ac6408fb,40,169.65
f8a3072e-ced7-46fa-a743-550c11673ea8,38a7df00-5451-4688-9fd5-831e83c8742a,f71a60ef-99d0-4435-82c5-f05fa38489cb,41,154.35
5d7463c5-5eca-4bd6-8bc0-d56561c81e7e,0f7d965d-9b36-4186-b3bd-31a27c24eab6,b1364478-8c4c-4e9b-a1fd-2c67eb9c9b7e,42,173.35
c156df02-9fee-445b-ae3a-bef17c367238,1275b737-c87b-4365-a59d-c040690f20d9,5a52d5ee-f18e-4988-9697-4be222202c98,43,175.2
2f55bf07-c52d-42b6-85eb-7653793a5293,62fc13bc-d1fe-46c5-8b2f-2091e628979b,9a510f2a-0fa4-42d1-a313-0a25c110ba0b,44,177.05
af6e12c6-d1e6-4fb1-9c45-526954c1d256,d8095216-395d-4395-927b-eaff711778be,f58a9d0f-0ddc-410f-aaf4-6ba321cd3ebd,45,178.9
1140dbcf-25b6-4d77-a581-0af30721f330,0a41d00b-fb05-4edc-a683-a2ffcdbd99ee,071879d6-71fd-4795-9f7e-508e74221ea2,46,180.75
9b63b8a1-6163-409a-b572-ec405ca8ed32,94e09c12-ea91-4f9d-8f06-60c4e8c7763f,08041232-c9a1-42f3-b4ea-258ac2f3645b,47,182.6
f1290b41-ed00-41ef-b755-290a926afd28,f4d49c3f-6cdf-4a6f-a821-e2dc54018ce3,6b6d1a8d-7079-4404-9155-0941a907baa2,48,184.45
8fa00dc1-7558-44a5-ad6f-ccea58430435,c7d4d35e-679c-4420-987e-fa149a06a90f,26003dc5-b29e-4901-9a49-9e9c71e37f4f,49,186.3
103e604a-1e8f-474b-85d5-ad225e330d0d,31af082d-218b-40e9-8f5d-269030667fe3,e44f3366-c163-4ebb-b61e-f43164638de5,50,188.15
050b7822-2186-40f2-8aa5-009a506a1040,4d696151-e652-4278-bfca-badc47412940,a8bc5412-3152-4881-9902-9a86e2ba5748,1,171
7711059b-9f4d-4361-91cc-9574f049bfa3,03e493ca-fa62-4d9b-b90d-a14284f81c41,e027a050-50ad-46ba-82e4-5a02a901abc5,2,191.85
f3b49d59-ee39-4237-a5fb-c898857c9643,2cfc728f-8b12-4cda-82e1-3ff0b817a18b,d69c7653-ac7b-4e5b-96a1-1268924f7677,3,193.7
feb69785-689d-4960-9bda-9fe72876efd6,4b35a13f-2f92-4776-a822-8ff481d5e203,3c35382c-9d51-4f8b-85dd-f92d119312be,4,195.55
f891ae30-130f-44b3-a282-d01b49b0fdb7,9e39d20b-3ce5-4805-ab82-873c02076f53,23645707-2643-4990-8ef9-f635bc5c4d89,5,197.4
1bbbfba1-40b1-4593-99c1-5de14824df11,646bb06f-dd88-4e84-a3e9-3c628efae0dc,75ec33ee-09b9-4970-8c5f-8cd40d324131,6,199.25
31c827d0-ea09-492e-8b61-7a08e7aa3c39,8009acc8-ad30-4365-9aa9-7a9b4aa86d54,dd8e7cee-d257-4511-a4da-f7782017e0e5,7,201.1
dff6ae08-b27e-433f-835b-4585c008c335,cc12d0fe-253f-4615-ac5b-db3a01b0e3bf,3ef793bb-3969-49b6-b9c3-6ad86f698335,8,202.95
2f1c7e5e-4c84-4922-ba28-0540e8e2bce0,296d5c41-9c68-4bc6-8079-1c9ac11b2fd5,f5e39f87-6ce0-487b-834b-bab70fc92590,9,204.8
bd151383-89bf-49c5-a226-5fadf05d10f9,965271ed-9481-4dd5-9a60-c1c27a9e6f98,20c3ce42-a656-466b-9098-195e8a704e91,10,206.65
37d1b30d-be30-40f6-855b-86eebe3b6551,2997bb8e-a38c-4da8-93fb-0017cf323ea1,be0d9955-fcb7-4843-96f9-edfbbedc9e1c,11,187.65
c600baa7-f481-4e50-8661-8c4bf9b09c4f,09a1e2bd-acb7-4695-948c-9e1dc68d8a15,be3f1a2e-f52e-42b8-bb0e-a6470d52dff8,12,210.35
056c4f67-92c1-457a-996f-6dc5cf1a1767,598da506-ee3e-46de-acdc-af81e6b1894c,9fd0e554-d912-4d2a-887a-e72290d65778,13,212.2
7be0a6d9-596f-4eaf-b24a-8998194b267a,a6999b0a-52db-4383-83f4-6567d253f71f,4feb5db6-5d25-4b0d-86be-fdc8bcd979e5,14,214.05
aceaa4e3-9376-4962-9451-c5a7e4d513bc,45843308-3aea-4a72-a34f-02d559ace0b1,bbde7354-fde7-4e28-8300-b5f4fb8f75b5,15,215.9
2eec82fa-99c4-4c5b-92c1-f367fff2e773,f6316175-5fff-4197-9b70-f6cb7638b711,88124dce-e991-4892-b420-46a515cf6108,16,217.75
2dcdba3d-ab9a-4285-9672-bd0a2cf780cb,7d37c6a6-fb30-4773-b74e-4d9dbf3d0b9e,5d20126f-1767-4333-ab8a-ecdd6f0b48f4,17,219.6
4ae2f5f9-911b-491d-9614-85838f3fb518,24b967c8-d021-40b2-92bb-a0cf5fd59458,46985542-6785-47fa-a653-b10fb6be7843,18,221.45
cfbba062-953e-4f59-bbb8-275525b88449,68fa105d-4c01-4d4a-bf87-933348bcf062,a6b0176e-48b7-45d1-ac32-a84c1a6b465c,19,223.3
9eaa742b-8458-4b8d-b530-a9b6711cb60c,3cd554e7-9497-43e5-a103-d24e21f2e3e3,db1c3294-ecf1-4767-9fb3-d51f70222979,20,225.15
91c4d3ff-2179-435e-8680-394676271f2f,3899088b-0a9e-463c-acf6-44c206d420bb,728faf63-d0fe-439b-922f-f30c87eb9b5e,21,204.3
41e80422-5ad6-49d1-9ab0-e109a61ce1c4,267116a5-70af-403a-8a06-6156d47cb363,2ffb96e2-29cc-4321-8693-a74014a3559a,22,228.85
3910c03b-26fc-42f2-bc2e-f17cf0cde4bb,7527ca08-47f3-4fcf-835d-9ccc7797541b,40d22ed9-cb3e-4af4-a064-ad2408f0847d,23,230.7
35c0a3d3-750f-4581-9e24-54838d813a86,fcb2e3c1-55b8-493a-8a14-aec317f88ced,cd837cd1-140e-4070-ade0-dcc2e1977772,24,232.55
86cc936a-8fb4-491a-a03b-426ab49ea03f,29173ed4-32f3-467f-90d3-c938eba05ae7,1c8d4aec-6f36-4ab1-9218-eea2e03e279a,25,234.4
54418776-43be-4e48-ab6c-a02ebbee0fd4,1156656b-ac69-4ade-ae69-20ad9f5cf7d6,1b20bca0-4148-4e05-b3a6-efa54340815c,26,236.25
3ad7dc16-539a-4dd9-ad1a-8df23cc0eaf6,c21662c2-c9c4-49b6-863d-cc35ead642ab,fd19a02c-7c92-4f6f-bc1e-07ffdedddcb6,27,238.1
033b17ef-a31e-4621-bd82-cc3a57f09784,65d7acb4-52c8-4487-8c83-8af2f08d6679,bd30fb5e-c560-4064-874f-167b92ea56f8,28,239.95
454ef1cb-2fee-49a0-889f-e5ee72def1ce,7f5778f3-7eb8-4372-9af1-733b9e283ed0,114201f5-a134-453d-a2d1-0c83a2f75f9a,29,241.8
204ea953-93d0-4aa3-81b9-8cd7c027b1bb,a18b4480-cbdb-4ce8-a1a7-5557033df0d3,2b4b3e67-7194-4915-be0c-82ff3ea3e04e,30,243.65
3d845b8f-0e69-4bce-a6a1-a520d986eba1,68436bb0-4c28-4755-abb4-0696e3dad28c,054803d9-5acc-49d6-8394-bae5444f9b20,31,220.95
14576e16-ccae-44c7-9232-11a27e851559,9a7d9030-270a-4ecb-8962-c698f91b236c,3ec0ab23-0bdf-45a1-be50-af0f20435594,32,247.35
55ff3e0a-e80b-4b2f-8ca8-807aec153ce8,0428bd41-64d0-48fb-8e56-8e5729378360,8743471a-4312-436e-8c15-225238dfe930,33,249.2
80cb4ef2-5975-4b98-a11d-d2262dc187a2,2f388262-aed2-45b9-9ebe-892cf167b485,7e2d8226-46d9-49b0-82f3-74c2dc551792,34,251.05
9c5b938c-07e3-4862-bc8b-0ab4e8e71742,e631095a-73a3-4366-9de5-72ec5616fc63,74faca0a-868c-4b01-8a91-2e606251a2fe,35,252.9
e68a87f9-92b7-4be9-a35b-b2ad8b98f56a,8f060fce-42f0-4f67-af90-327e619d8250,7de95d80-0f9f-4afa-9e54-2a9a968aa873,36,254.75
363d594a-ca5b-4233-a77b-ebf6d3e0d75b,6eb245ca-5058-483f-8875-38f3fcd5eaab,efb2ffdd-15ec-415f-ac78-e15f665ae1df,37,256.6
cdd47f4e-f77e-4fb4-90ca-ec06f0a7c08b,81b1244c-8dd1-43ba-9de9-db13b35b1533,c8a8fc57-0a7d-4f8e-9fb2-d03ed53abe5b,38,258.45
f79b96fa-2d4d-4b81-b8ba-1a917a44a148,0836229e-a349-4899-910b-9c2f078be326,7dbb6198-62dc-4713-a946-68a940b334fa,39,260.3
3ec71140-26b2-4eac-8eaa-b3d96c86b1ce,9f7f1329-969f-4759-9082-af0116881d2e,bac3a37b-9e92-4706-ac43-c8f40ad8ed14,40,262.15
e8b73339-039f-426e-8fe7-bd7d8f83226f,3b34d202-19c9-4c5f-ad16-b2eca8873b00,d9029b47-3ea3-4bed-8d7a-d4b85749c369,41,237.6
14dcd28c-0fb7-4906-83a8-0b6bbcc91e1d,7b1e3587-1382-4b85-bb95-b749e9a5bf4d,6814483f-12ff-48e6-a2d8-2134aca99228,42,265.85
2285ca22-b41c-448f-bb83-4a67f2bb526c,d724efe0-7221-4acf-8204-4aef06c595b3,b3e326b0-4046-4701-b46d-91dfafcc991a,43,267.7
00d382c9-1d80-4a35-b813-bece52b21375,7bd25e4c-2550-44f7-93f4-182f89217d54,8f9521e6-09a2-42a3-bbc3-94ca40bd4c94,44,269.55
6e31ef21-373f-47b3-a350-22ee803d6f0c,9f2eba03-4bc3-421b-926b-d802dd9ed2e8,31e73a10-7e00-4352-8e78-7c78854deb64,45,271.4
9e5d5c0b-67e5-4b27-a7eb-d094b8489f18,1a253c70-9c35-4165-a89a-f74c21133e8d,80b84b38-a65b-433d-bed3-a44abc21166a,46,273.25
7c641907-b18b-4574-ad4a-0e71bced9136,75f02c19-123d-4926-a3d6-84ae4013abdc,a906c717-8ebc-4ce2-ad03-89c54e0db9bc,47,275.1
0946098e-f801-4e23-aabd-838e9b0fe57a,a359180c-b748-4a34-83b9-819b117518ce,fd12465d-26f8-4062-a460-41225b53e504,48,276.95
763bcfe4-b43a-435d-8052-f98874402765,ad482f22-4da3-4e3f-9eb8-52529d99c6fe,eeac2ddf-bc48-45ec-82fc-6fb72d502104,49,278.8
c1eb9fb2-0ea1-4603-b968-6f9e731c4311,a9f62dc0-f823-421d-9705-0291ca83e9e2,79f71f02-23d0-4b60-abdd-e710fd6a0735,50,280.65
9ebb188f-0849-49c7-aaf6-feec89415337,93ee22ea-f498-44df-b802-a1971e08a442,abe35f04-f37c-42a7-b2ac-01abb141575f,1,254.25
d61ffc0e-6fdd-4f39-9532-73c07fd5ec39,c961e5ec-c29a-4118-a7b9-ccf3f0f71c4f,516f9876-2b16-4af2-9f9f-29ce79e64c08,2,284.35
acb479a5-96b0-4a96-92b1-f6f7dd1f5065,7e25e274-817d-4c4a-ad37-5b7314e23ddc,cfb73ef2-1b46-45f2-9a16-724ebd686167,3,286.2
90d1c2a0-0ede-44dd-a38f-b23c8348f1cf,9f8247f4-e09d-4941-95d5-d0f7a5e6af25,01229828-1d66-4bd2-b983-890f9738f4e6,4,288.05
ac82f961-c69f-4fb9-8648-a3a27d07a63b,731ab6ca-8cb5-4346-9c51-70495093604c,122b01f7-6254-459f-abed-ca36ed708110,5,289.9
2036f22d-abcd-4e05-9e0a-7be993455889,34057d47-8e00-4f90-adc3-620ceaf6b56c,b1374df5-eebb-4791-bfdd-b23a17183234,6,291.75
661a8e64-12f1-4fa0-91d5-da801cf1968f,5afe2d6b-2e72-4998-a0d7-d79267170f61,e032e0f6-0e4e-463a-8f98-bbd6640bbb62,7,293.6
b88a7a69-253b-4420-b43b-5c636cacbde1,623a2e18-b1d1-45bf-a6bd-e584e3b30621,b6626667-85bc-4370-a235-7d351fb2e4eb,8,295.45
9558b7c5-2fcd-4b50-ad03-8b45431357c7,f0f8ad01-a2eb-4226-9fc0-3a0a1d48c9c9,8374d051-03eb-4318-b4b1-c42301ce224b,9,297.3
8646961c-0da6-4543-b2b6-7a7550c5045c,6027f59f-284d-411d-a34a-5ea545902772,1827aeae-7917-4ad7-8c3e-685036d137d8,10,299.15
b1deac47-ea86-4d36-bbd2-dd022678e4b9,0460b860-6877-440e-b50f-b4b1d9800308,ab4507c8-2378-4fd2-9950-442a818026bd,11,270.9
b25dd0e0-9bb6-4ffb-8514-9ab6ede3bb85,b802fc78-1586-463b-ba7b-c7d39e6f6ae2,27754a6e-d232-4fbd-9b25-b8395864535e,12,302.85
c4771a02-ce20-45bf-b2f6-41aafcb291e1,155787bd-c087-4dda-bc63-31a374c0a91f,8e0e18aa-de13-4ca8-b1ca-3f5689d4263d,13,304.7
0436a6b0-754e-4621-a0ce-0ec1ee3881cb,0df69f44-dce5-41f1-bd49-1012ec17eb7b,1e4c0f04-04f4-42c4-b137-682650dd2ce0,14,306.55
1ecb314b-7e65-42ec-93b2-7ce255c387ba,ba37b038-421b-48b5-8d0d-fd05e39e51c9,d0178ea9-b651-4192-9040-a2216bf74b4b,15,308.4
cb680df5-6733-4ed5-abe5-6ac43ed6e270,9adab47e-e02f-44e4-be63-764e7f27bd10,b9457dc4-4a3c-473d-98af-ff0cd02257dc,16,310.25
f4aa205a-a99d-478e-a6d0-b56e27eb8011,559fc88d-714d-4090-9a71-29fb67247e08,94ff6fed-dc5e-4d77-9607-2297437a8023,17,312.1
c1e8b51c-b1ae-42b8-ab11-17eba51e22a0,9ed31cb2-0a56-4783-8027-0b680e6571a7,ccefd18c-e6b6-4f14-bedc-a9415ce272b9,18,313.95
f2deb5b9-3dbb-4e4f-b668-06ec564786e6,dcd5ad22-76ef-4d7b-91a6-5e1b9fe23d12,cea784e3-237f-424d-a00a-1cea254acd8d,19,315.8
7a28ef5b-8401-4b54-a47b-c3a7b1f58b5a,dbe5103e-ebcc-4789-be18-8355eb46312b,47803eb6-e9e1-44a7-9883-4a3f24278e74,20,317.65
b39a638e-235e-4900-82ee-fadcd573c8ec,567f4ed0-d18c-49da-b8b5-e1b417b4ee73,96218ea5-dc46-4b7f-871c-fe2c7b3b892a,21,287.55
3da27340-95fc-49e2-9e41-636b630db230,a615cdda-32f1-4054-8725-e1913d3cfd2a,a6d3dea8-5fbd-4104-a6b5-8905cab88e9d,22,321.35
5f57d02a-ade8-4915-bd09-eb63ec26bb2f,54eb0ed3-bc74-4e3d-96e4-c0cb8ac03dae,da3c4d6c-fa1c-4177-bbee-9780acd02978,23,323.2
f9089d74-ce00-40e9-802c-95a305e554e1,297b8753-48a8-4070-85a1-773bc606ba6d,72a4cb62-3781-4ec3-b301-2f0e1f487a78,24,325.05
23e94e5a-a903-4c5c-8c44-612d78fd9688,9319db55-c782-42b3-9b70-a0fdbb73abf0,36b153cd-87e0-459a-b21c-36824c0a61ba,25,326.9
f2660c37-9f96-4337-9427-5501dcfc429a,c53047a0-63ba-4f60-9a66-891edecc762b,11bd9218-7122-4ddc-b508-6560f03db29c,26,328.75
f0ef8b0a-ad55-4ab4-82d8-1f9a7bd35d68,e3eb6c95-dd44-4647-a646-ff3bd98726ee,34ce2c27-37f4-44a1-87de-def1ed89c0cb,27,330.6
de80c56c-b212-4ac3-8a46-387842f801bb,57b357e6-c987-4448-af86-64b0dbd1ef90,e1cc3a21-3d0c-4a13-8ba8-538e25e0d882,28,332.45
bfce54bb-a7f8-4b79-a3e8-4df3abc26c0e,44787687-3e11-4f55-aad9-7ea7ca239e71,ef6f0e2e-9f88-4522-916d-9a0190a303b9,29,334.3
c2a60ef3-552c-42a6-adb8-2dc6518e7576,86eefa4a-e8de-4528-a5bf-f74fd3ebfd6d,30f5c2cc-76f1-46ca-9b2e-de5ffe2a00d8,30,336.15
cbac22d0-4179-403a-a4ae-def5c38697f7,269868bb-ff9a-49cb-a066-2981472a9c8d,982cb7a3-e449-4998-ae45-45efe6d757a5,31,304.2
2e8fcdaa-8bbc-49b9-9a1f-c4cb07b77754,b17dd6cc-5b6c-4e13-9477-1d78b951c7df,cd3800d4-8d6f-4752-af00-3cf550be9c11,32,339.85
fea1856f-e04e-4acb-a4b4-8bd90060c106,5c8cf788-da5e-47f8-b4dc-ec6362d7fb2a,37515d11-2db0-4524-bf63-55dccb66c479,33,341.7
1adf8002-6f5e-4d14-8fda-c1f771da8b9d,4c0d6402-f231-4991-ab25-403334a81771,2ecfd2c6-1e59-413c-b5ab-52753703c2a3,34,343.55
8132a57c-a140-494f-8284-2ef97d717ed9,25dbe22a-553b-414a-aead-f6d8131f5d95,cd3d7418-dd48-44b7-96d4-3572b9788ed4,35,345.4
54603ab3-a8f6-44de-9372-cc87b8e00391,bb4f03b4-b415-4210-bbc2-7bda5766c983,466e9c7b-836b-48b4-8ca9-3b24917c9227,36,347.25
973bb559-c712-4eaf-b96b-2bc24ffb6b29,d70c05f8-362c-4220-b66d-f2f9cabbf058,b111066b-908e-4e2d-ab10-83abae70eb2f,37,349.1
7685e7d6-c031-4d54-8fd1-d1f5da1b5424,da424fed-be81-4324-9662-2df6e4550be1,66900b83-b8b2-4564-b761-c069078e2860,38,350.95
6f4f1bf3-dede-4e24-9019-3f17a9393e2e,1406259b-2e4a-416c-a0b2-fef4088101aa,71340cb4-46f5-4a8e-9fac-fd5f6d47756d,39,352.8
d25077c2-6437-4a08-b82e-6139c7eda0e0,fd0fc3a3-a420-41f5-9928-c219b4288478,2afd3ee3-d279-46d2-9caf-c4f5db3cafb3,40,354.65
5edafce7-f282-412f-9ec8-eb0b41a69948,71bae92c-7b92-4f15-9e4d-6c20d6db1151,cbbdafe3-f1c8-4c09-82e2-026cabee9094,41,320.85
60a85d22-c53e-42d6-997d-d8c1fbffc68e,e9f4de11-5ff9-4250-9afe-2283145b9a0b,2ae8770f-cc80-4970-86d3-7741f289b6e0,42,358.35
7de5da8c-3f81-445c-ac6e-98d242c5cab6,87b12c46-c711-4554-a13e-854d60b808ff,56a5b3d2-8092-4d57-b459-1f3db6a194ae,43,360.2
d8c39403-673f-4e42-b4a0-5be9c087761e,d23d9ffe-409f-4100-a992-6cbbf59e2388,d031e469-9704-46a0-83aa-b1c067eafc89,44,362.05
14d2430b-0d46-4df9-9bac-c31023b888ed,5cc8d4dc-8c11-40de-a98e-3aac0c651074,17ac9a53-0874-4ad0-ba27-9d97e19fa44b,45,363.9
fe25c9c1-32f0-41c0-bfca-9bedf36c32f8,29bf8715-222d-4941-a806-1768774e64cd,3352f584-c570-4f53-b4ba-c656f6cdc709,46,365.75
dd70112f-8260-4a3c-bea1-f62560deecb1,e010ae65-3fe3-4e87-9684-a9ee9fd35c97,0cef1f74-453d-4cea-b850-98a89924c833,47,367.6
6b1b3c86-b5c1-4b8e-a2de-277eba8363cb,f9285ef1-5fa1-4ed3-9ceb-3f072f3eaf81,1feb7331-8ab6-4fad-91a0-35d575d516c6,48,369.45
1fe341c2-8720-48d6-8e6a-74e102d15ece,25becf8b-e325-45ba-819f-d45ce9fa4dc2,2866cb41-d76a-40fe-8ebb-cabb9f17a454,49,371.3
39546655-3cc0-4c69-9675-578ab7a70150,b92a2603-7253-42c9-a01c-57c37b94b59a,f89f4263-7f36-41c2-b893-840bca8890b9,50,373.15
0004e11b-c625-468c-aed9-e4739a801c2c,f47d961e-c9d2-4f15-9571-dd2175739a21,05ac01c0-9f80-424b-97b7-c1677d464697,1,337.5
8ac2ef6a-d6fe-40e5-a49f-6c52283deca8,a2eb3be4-45a2-4ada-ad0c-063edb24ad4e,7345bb88-e045-4412-93b3-0aa1feaf02b8,2,376.85
ae6a5fe1-697e-4fc2-8735-8b973a9723c3,d428db41-a5b8-4269-b04e-062fe1200f23,ee013d63-b362-4aab-b4a4-179a4439b2a2,3,378.7
65c964c6-5770-4a6d-a3ca-6961c3a88da8,8cb5e338-9599-42fe-aa22-399dc578f8db,dae65f9f-ce1f-4c47-8005-250e2cdb93cb,4,380.55
acecd46a-ac9b-4b8d-9978-881b8bc773be,ee2cf3ce-b53e-4f46-868f-a4e57a42dced,38bcee4f-797d-4db2-b56c-856d76a8378f,5,382.4
81f40bb2-61d5-465f-8a99-768ce3428715,6178e888-42fc-4731-8a66-523e76856bc4,7863639d-41ab-4ee6-8f94-2d296058059a,6,384.25
ff68641e-23ac-4141-bc8c-1785f46b18f4,076b4195-2e08-4ee5-a7e1-a42167d16ed1,8dda136a-35b6-4ff0-b7c9-af97e5c60c86,7,386.1
ee174419-1c28-4d20-ae4f-6fd140c3ef1a,1c0afc6f-a7cd-48ab-86ca-aa3e14419de5,765d1476-7b9a-4809-85ad-3acde4f300c1,8,387.95
f919ff08-1195-47c9-83dc-1e4ae4e925ab,a2066a46-0724-4c79-afb8-d57ba945a6f1,863acd33-44f0-4dc0-812e-ee5ba2c73146,9,389.8
98a0b90c-318b-4ee1-9bab-7b2b333c7468,bfb87863-eaea-4375-9985-fa562e139285,c5569a30-e2f4-4456-88fc-622b45a38987,10,391.65
0635abfa-fa4c-4135-80a9-3c3aa91658bf,3cd14844-295f-4cf1-b478-ea959bd45cfa,8226113a-afcb-4304-a5f1-b3eb172770a8,11,354.15
bae45dc2-be8e-43a1-942c-198c4935b786,944ae271-4072-44c2-87b6-f5ae0cb72f7c,703b9db9-e698-4ad7-b780-cc174b717e6a,12,395.35
5f4f84d1-ea96-4d9f-872d-da4d4e1eabed,8ebd0327-7c7a-4601-9f10-6445222571f4,edb52fcf-2449-482f-a876-d5c476fe24b3,13,397.2
b3674d70-52e5-477e-8de5-e167de745769,6d8196e7-2ebb-4120-a095-987559d1a452,33aba637-bf89-4e55-a40f-fb598a760f96,14,399.05
da2833d4-53a6-46a4-8ab7-ad638bb20cb6,a35187ec-dbdd-40cf-a62b-71f32cf99b59,531c6cd5-88c5-4314-a684-08000491c210,15,400.9
3ca04b13-7e18-41b1-b70a-2b4be70d3a81,03340b7b-503f-48c6-a2bf-d15a68817da7,6fe341f8-9bfe-4af9-be61-ddb303e0c1fa,16,402.75
adab8b3d-b7a8-4119-a4c6-ec4d2186cfe3,e695db0c-86f0-44f5-9bbe-3461c65c8418,2d1bbc83-2150-4340-8c48-1d1e6dae0532,17,404.6
520d83b7-20dd-4b42-897d-ace979eaa3f2,19789f2b-1b40-40ca-9178-ddff88841aec,4b9baf4d-55e0-4a3f-9106-8eb8e2c6dcd9,18,406.45
7c384930-179a-46da-ae6e-168039f95144,2899f71f-34b6-43ee-9082-70efe56b302e,046ee214-4ce4-490f-91bf-f5985643439c,19,408.3
84d70dc9-6d13-4568-9538-6d7dd6bcbd20,d8fbf55d-9aa4-46a4-8d43-1b62c73e7bdf,9ec3013e-8b12-400a-9a3f-8e809472d4bb,20,410.15
1e50faed-97df-4c7e-9e6d-aa90609934e5,2bb905ec-caf3-445d-8426-a7a16618fe56,9013d703-038a-44b6-a6c2-d29704ff5609,21,370.8
83d64995-c7b6-4b44-894b-00a0add4da50,f3a361e1-6502-4ec6-b473-4588459f1ad8,895218bb-1669-4bab-a0ae-05a20f1664fe,22,413.85
92346dda-7724-43c1-b55f-ea2986d1c803,854c1381-69f4-47d6-8df9-6665e29b3a5d,115d7e14-aa42-4251-98cc-920d019db60f,23,415.7
fc3dcb74-eb61-45d9-9d3e-c5c5a41fbed3,19bf09ce-c693-4c23-b565-cb796a2aaeb5,63099c10-0525-4950-ba34-b00311ed383e,24,417.55
9af63ca5-0ff6-4496-bd04-7edc7792d378,0cc7f603-e54d-4216-a9f4-062e7f96dffb,4fbc1093-13fb-4791-8767-377b4d460bea,25,419.4
ef93aa62-afd1-42de-8108-a898201c3677,b7290ea3-60e4-4409-abd8-2131c49aae7a,57aedad8-fa86-4530-8263-c9114108bb04,26,421.25
e7be7d4e-9d1f-4c7c-8d75-eb667ae024c8,4e52e039-a200-41c2-b62a-fc7fe1616321,9da03836-ee29-4bb9-be40-6ba54624070a,27,423.1
aac078f9-5aa8-4374-b60c-039d810a83ed,a66adef4-4ad8-4d04-bee6-ee5bb5c5077b,f1e78d59-5fd8-4f60-872a-94be1a218b54,28,424.95
9ae2688f-0d90-41be-9648-3543b36e2110,0b47640c-7687-4853-8e17-a61d1cefbb86,f9d34bbf-4ec1-4043-8018-2d23aae4ada9,29,426.8
5752f6fe-6e24-4461-8b15-92256592688c,ef03aceb-9834-4239-9f15-96fe9780acb1,e4b6b583-e28a-4a9c-87b1-713312f04105,30,428.65
