ID,createdAt,createdBy,modifiedAt,modifiedBy,isDeleted,order_ID,product_ID,quantity,unitPrice,discount
9fcbb656-f4c5-4c31-b9bc-674ee63618d2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,635b987f-974a-4668-a286-da5dc57be1e9,6c7200c9-ca7a-4d8d-8c4d-d5160cdd758b,18,221.45,0
bf316b60-f80a-440a-b9c6-cdc9d0a8cc6f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,870ad1c7-e0d4-40f6-aeef-b3514b2e2c5d,bf1b7845-87e1-4c57-bf39-f77a8fdc2929,19,223.3,0
e2166be0-f8e1-4b57-815b-fdaa9e203afc,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,48680ffd-4c4a-442f-96b7-6ba05fc2c4fa,8facf8a4-10b1-4fc3-aa8f-982dd63a3570,20,225.15,0
bc557dc0-ed38-45ff-9292-287fe6059c26,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,4cf83864-f669-4b52-a280-b8d70b2c0d6a,dcea8c2e-ca2e-4b49-a553-ba71e9e2e0a3,21,227,0.1
baad4be2-9998-4fb0-a0ae-8d4ff4af7f1f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,a4427f85-4299-4fc7-b244-5ee7b98ba0c6,423cf980-60a4-48cf-b16f-b1451c4eac1e,22,228.85,0
5c578128-2759-4bea-9d41-08e3fab1ec53,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,eaa2668b-debd-47a6-96c7-0defdcb3aa25,b7dd7182-69fa-453e-8797-c379815fd487,23,230.7,0
811cd4a8-9dd7-4f7d-ab0f-5ca16ca09db5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,b29032ee-ee7e-4bdb-aacc-970aacbc2d5b,4bf8b302-35be-49b0-87d4-2e11f12eb2e4,24,232.55,0
44114dbb-a3a2-47c2-8461-5987f9506766,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,4d8207f1-f1e2-4288-89f1-eb937c1003af,68c553c0-19aa-4275-a132-3cf180e629de,25,234.4,0
34b34220-af35-4ff8-821b-1a3246ae3e2a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,9f8c1312-098f-49fd-80a2-4273739708a5,43454916-d682-4a50-a86e-a3d0f0f06e70,26,236.25,0
55de9301-ac2b-4b06-9979-6be0b3875d71,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,eae291a4-455e-4deb-b196-eea66f1f8832,644331d7-7327-4ea6-a940-f03c26a92b17,27,238.1,0
8766900d-151b-4b37-9d9f-273ff5d67890,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,01045771-a214-40fb-bc6e-6a0a4246ef33,8c06c017-4e8b-4150-8f67-e577cf9ddecf,28,239.95,0
1ad9fccf-fa04-46ab-b018-c4f34b0f0576,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,b78cf0ff-9274-4509-9b5f-7e15b8824565,04d104b6-3aed-4dcd-9618-ce4a7d5145df,29,241.8,0
8c045f57-21d9-43cd-980d-84c4135fa88f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,319a14d9-c4f7-4bc5-b46a-ee67e3fc6168,31504de1-c067-4b39-b4f8-8a93541c9085,30,243.65,0
123296e2-93d2-4e50-8942-4e19ead0f407,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,a995578e-fd02-441d-94cf-03cfd38136a6,ca34d5e2-c0fe-4c97-bd70-dd31cf993ff3,31,245.5,0.1
ecfc9397-f8d8-4339-9d7e-d2cbdb982b0c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,5ad7b990-b7f4-42eb-ba70-3ff8234d4726,6a4e5916-6e30-41ae-b512-184f862cccd8,32,247.35,0
27058cb4-8e6e-44e1-a5f4-f0353a58dad1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,94074c4d-199b-4cf2-8c57-bdce123ab4eb,4cc59589-32d3-474c-b329-409fa76db44b,33,249.2,0
c6b25b00-7cf2-4f7d-b549-65c48d28c5b8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,e09737d7-3ac9-43a2-b408-e4de1c236cb3,d9f74afc-0afe-465c-a42e-344951b185cf,34,251.05,0
2c803510-3d71-4929-bac6-cf361fb17585,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,aa0218e4-3cc4-48e2-81d9-65dff5829575,015efebf-69e9-4da7-a3fd-922d127059c4,35,252.9,0
ddc6d8d1-8f8c-4dcf-8c62-b008c79ce537,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,55135c1b-ed92-4c42-94c4-bfec75a7305e,8b1c497e-3c83-4577-b28a-2ce0c9ecad64,36,254.75,0
cd66aecf-b6dd-4cb0-9a34-9c243035ba4f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,764091ae-7ffc-44e5-98f8-e8cbc7e576e2,49606ddd-83a5-4597-8a71-e9e6bca8e858,37,256.6,0
52f98634-49a3-4589-b852-68f749ce80d3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,6e368cf2-dd1a-45f1-b730-08f9c631ead8,9d079a21-5fab-477b-82ba-afbe51e64bcb,38,258.45,0
5e304466-58af-4981-90df-d7e6c79ac405,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,1b79ab55-e014-43be-a0e5-3c9fb5404a55,b6110768-1b79-4199-a7e4-878de8cbce25,39,260.3,0
f5b87836-1412-4ee9-990b-467feb24da87,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,da7348bd-6f6f-42d3-a4f0-ce3940634f93,27b6f228-7b89-4331-b45e-5a4c09bca8f2,40,262.15,0
5f53fc3d-efe1-4ce1-9c39-04aab67c4536,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,7687be67-3378-4ff7-9210-12dd69cc4f8f,41a73ac0-baa5-4589-a4da-98dc2dbe497b,41,264,0.1
6560183d-afe0-4056-a0d9-c3c0163b114a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,cf5c0bde-88ad-499d-af08-639186c1655e,ad8d57d4-67d8-4c57-a51a-aa6ba14fbe09,42,265.85,0
b10eddf6-c867-464d-a218-840f6f377a66,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,dacaf751-701b-4ad8-b7c9-0d588d7b738c,f574a9c1-ea02-4163-a00f-ff973d1db331,43,267.7,0
54b23391-7a71-497a-9e61-d4577be32e9f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,5602f07d-15e5-472c-b978-0735a45ab83d,991ce5a1-6f39-459a-933c-83bd47791609,44,269.55,0
c92f2965-c122-46aa-b1c5-77c8b10b3c04,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,d064b384-0275-452f-8340-49bbbb2902cd,9678e699-4b46-42f4-b478-9c79c578980e,45,271.4,0
7e6fb7ba-978b-48cf-9155-714a2e6df555,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,06710dc1-4465-4308-8221-cc14b51c6ff0,38b52e87-998c-4628-979d-f3c6cf221446,46,273.25,0
c6145e56-96a5-4fe5-95b0-25dc173fcf85,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,1bd66ea3-5352-4f19-80d9-1ce3aaa953d0,f968816e-9465-4aec-b371-e48adcf04552,47,275.1,0
e78ae8a4-a14b-4f88-bce0-5123069aebeb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,70f8ddda-0215-4e78-9f14-6f271de62bd2,4bd8fb74-dc8b-4f7f-9c33-564bb29973d0,48,276.95,0
160366b3-bf5c-4701-8b05-14d737c1a8af,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,2135648f-e79a-4aad-af8d-d9fa7a01a3be,d3d02525-c219-4591-93a3-02718346ff56,49,278.8,0
a6524b44-0c18-45af-8d18-b5c2d0323495,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,93a8e03b-14e3-4c20-bd90-3d6f95e628c0,f331bcf2-aa53-4929-8f49-c6c1dc8114ef,50,280.65,0
a2eecab8-a212-43a9-a36b-6ff1e8e2c66d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,e151b022-5cb2-4c45-8b38-03ba749b6218,a4215988-a3a2-41f3-8082-2fc00f51234f,1,282.5,0.1
8484a2eb-bcf7-45d0-bee9-e38aaa925e66,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,b9938692-7342-4bb0-b088-61f5d353176c,57a2800f-8d18-44de-b02d-35e2b899f383,2,284.35,0
d0bf3ec7-3a65-4050-a180-fe7e67152fb5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,6073f26e-9a3c-4dd8-938b-cc2660edc265,10e12f21-b76c-45c5-aa90-e874fd76699e,3,286.2,0
eb5062a2-c012-4260-a472-aea9cc3a30f4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,de92e7fc-42f6-4596-9fbe-0edfdcc96596,dd78000f-c3c8-4e66-aba8-37ef53d77c67,4,288.05,0
f09df3f1-8e3a-41b5-b0d6-c4495f216e3d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,f3339a66-390f-4686-8c0a-f3332c0ed3c1,352ec445-aa9f-4808-960e-a4172b9e63b5,5,289.9,0
da4d7a1b-7b35-4a73-90c0-07e9415a262f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,2560bbca-7361-4c9a-9471-a7707d35d6d4,a6d3f00d-310a-417c-9b52-3ce6b0dc5143,6,291.75,0
8744d481-a36e-41b8-9589-4de46a8f5207,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,407dcf7d-c7eb-4cfe-893b-60d0017b79f9,7f2e18b8-3e0a-4c07-834f-640ef69829ec,7,293.6,0
f8c0b5cf-eb0e-44df-ae13-1bd70d220a81,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,1f84081e-b19a-4e21-be14-1708ce283dfe,214cd7d0-4a78-4945-9095-a9811626e382,8,295.45,0
464a9d80-fd09-4b7a-8163-328169bf9fd4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,25f75dcb-6ed6-4645-9829-d9cc8bfbdfda,3783401f-a5a9-49f0-8645-3052595c26b1,9,297.3,0
e1e4f076-7e50-4780-8bc8-3aff2e600864,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,092f7f8c-c482-4c0e-90a8-a15661ab3b71,d792e1b8-2407-496b-ba19-78fe6c62cfcb,10,299.15,0
00970386-acd3-453a-8752-a4d7919bfcea,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,34d5817b-e794-4bfe-af68-de8507cec04d,652942f5-58ee-4804-abae-530838d0f932,11,301,0.1
3ced10b2-63ba-40ce-904a-f7b5f30ad3e0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,70367865-7120-477a-a68c-fd6366be069f,04444b72-40ed-45de-b65c-d710cc21b3e3,12,302.85,0
b8b20743-cc48-48e1-92bb-a39299eaf234,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,3433d079-6abe-4b8f-9c8b-502f4576017c,f8e18833-56d9-435f-ae60-cfdcd4261f50,13,304.7,0
4c536d7a-2ec4-40e8-aab9-b1030f53ae5b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,8683ee51-62f1-4808-87ab-21d48d909157,e2693e0e-c235-4678-850d-ecf6a7e93f9e,14,306.55,0
f6d2c710-e2c3-406c-baeb-7c2497d33fe9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,b5a66ca4-abd9-44c8-9a21-988a54f09710,db3e5e54-34c1-405f-909d-0a34c291db79,15,308.4,0
4c0bae1a-17be-4e66-ac07-d55f15f36730,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,0409f18c-3e57-44ea-bd22-362cd140b99b,590fabc7-ae05-4c7d-bbed-dedd4253a6d9,16,310.25,0
c0477d2a-1dcb-40dc-802c-c7a7f54e4766,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,676876e6-43e9-4d9f-95ce-b5bdcaf993bb,49ac8bc7-1094-4163-9ad7-c911a1ac0415,17,312.1,0
88d6a0c4-4721-45e5-9d21-5365c816001f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,c6cfa5b1-11b2-4bdd-9e9a-3abe8b780726,2f8fbb85-3c03-41bf-bda6-5ab926e86a77,18,313.95,0
f3857c87-4b4e-44e2-8fab-c1be1c9b6a53,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,7d9a6f60-287d-4877-8a52-9a695199f3a1,93fb8898-e9fe-4c10-be10-59ec2caf8d6d,19,315.8,0
ebdf6de6-1db3-4d3d-8203-2e42fce64c70,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,4aa0598a-7642-4480-984f-e268149741ba,ba4429b5-ee03-4123-a7b1-7b9de3824355,20,317.65,0
60f32854-9e1c-4cdc-9bb0-11b5ff7bce2f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,dbe2f0aa-5210-47d8-b710-a2a60708b959,087f66b8-f7ae-493b-969f-6ea44adcfb19,21,319.5,0.1
36a1efe3-ec32-4fc5-b281-f88f4b409846,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,f2af0965-6302-4452-ac63-b945f5803867,6a004ab4-c45a-46bc-b5c7-0d2e89eaf7d5,22,321.35,0
55459b69-bdf1-4da3-8018-5785094358eb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,553a6b04-5a8e-4011-9ff6-d4d5c4363f58,20791123-86cc-49ff-ae40-85403c97a38f,23,323.2,0
49f17fe9-8715-4331-b46b-f1da2820d7a4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,56a746c0-0970-4bbb-aa25-791bbb0bc6ca,c792c863-d619-4d52-a540-ab4a053da675,24,325.05,0
770628a7-d4e6-4199-b1a9-05459d361780,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,df345b1e-53d7-4697-a90b-b1ab3e30d66e,f79510ab-d3a4-415d-a3df-f28a34f20abf,25,326.9,0
d25fc41f-e8d2-4e15-a10c-06dcb95c00c2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,e1b4a189-d6cc-45c9-b81a-3224d49fb18d,595f0d3c-3f9f-4761-ae11-ab915ddd0536,26,328.75,0
e5bfaf7e-1505-463e-a78e-32efa5aae588,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,1445f1e4-c30b-4790-995a-144df34a5d4a,bda93624-f31a-4304-a1c2-d9032caf5544,27,330.6,0
ec9b6b69-e8d8-4930-9c1a-15a9322da2e2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,a661edc3-5022-4da8-8080-298c11c3ccd2,a424aaf7-8c70-4b2d-b892-87bbd866d770,28,332.45,0
606a0b7d-05ee-4dd9-8c4b-ef9c11463f8e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,273972ad-6928-4af9-9b93-d22a58d815b1,3538b9b4-ecc0-4297-874b-c05422f58855,29,334.3,0
04e98ca6-73ea-4901-8762-c77e9636c95a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,f8d1bdf7-c045-41fe-bd87-85f08c3cfcc1,54166467-724a-4084-8310-8689ba7ea7ff,30,336.15,0
ad43211c-fc87-4945-88c3-75c8cca16d36,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,8698e0fb-9f57-45dc-b1c9-925143604b75,2e97b235-df9d-4678-9180-647b2903ddea,31,338,0.1
b7d4d991-3cef-4315-af45-677265d8adea,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,93da0381-0313-4af7-86ee-63d369802d4e,88a02b68-bd6a-41fb-88ef-79ed7c8dc193,32,339.85,0
874480ac-bf52-47b2-bad7-73c4ffa0a0ee,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,8c557c16-dc0a-4815-823d-3268f147ef0b,247eae59-f6b5-475d-95b1-9e7cf18be8ef,33,341.7,0
cf74995a-22d3-485d-a8ad-4344de12ecc5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,e52b44dc-8236-4f6b-a7f2-6a6fe2baf8e2,03543394-1c6a-4f55-ae77-7ffbc4043958,34,343.55,0
c4f08734-0ea5-4fbf-aef8-9e25e8aa3218,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,8e921891-e5ac-4348-a577-f09a62395e8b,b5a1a843-2bf1-4af8-98fd-2939320a9ae9,35,345.4,0
79e6c932-8ac4-4cc0-b39a-166dedbe5161,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,3800eab5-5e19-4e45-8553-4a748b3e1b45,44612c8c-66a4-4f44-a7b4-4b5eb183b445,36,347.25,0
b81895f3-19a7-4622-b9e9-03fe191f2971,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,61414806-bbd8-435d-b628-44a35a935197,06b0f978-596b-48af-a1da-4781eee80445,37,349.1,0
dc9b289c-6f7a-4135-85b7-80dd5dfc8c96,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,aa139683-b06f-422c-9df5-65790ea83670,c38f7077-7325-4566-814b-381bdf38c948,38,350.95,0
56cfdf89-ee1c-4fce-89c8-4b397ea224b3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,b45d8370-0b72-4b99-ab40-9e49a4195700,c382192a-91bc-48cc-b18c-c0d30e6d143a,39,352.8,0
286ec94e-4452-46de-95f9-19153c4cb8ce,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,769399d7-b675-4e13-9c79-03dd80fad0ca,41108f09-9df5-4e86-bac4-13628bbaf56a,40,354.65,0
86f947ef-b1a0-4365-a9b1-7dc62f737516,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,d11414a9-1718-44fc-ae16-8a619f1ce936,9a59bc11-7a1f-490d-80fa-d3b37326e60f,41,356.5,0.1
3e92270d-09c2-4160-bbc5-08e06247e7b4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,53e96723-432d-40b2-9c99-1c8ac5dff15d,4a9d2833-3a90-402e-9318-70d25ae88c9f,42,358.35,0
009e8f82-fa0c-45d3-a109-ee34b5039213,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,b6560969-411c-43ee-9604-d17c5618fda4,e43d8c99-5498-4168-8a92-5483f02d418c,43,360.2,0
0c6a89d2-74ba-47ad-a359-fac391172b5d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,faa46ff6-acb7-426d-82e3-f6b66bde04bd,937b818e-deb4-41a7-8cd5-30b85ccaf6c4,44,362.05,0
9abd1ce0-297e-454a-bd2b-ca6c1be32c52,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,aea914da-cb1e-4a6c-a824-fcdee9ec5e6b,039c1013-ef79-42da-9868-61b178ff46df,45,363.9,0
62154c04-d042-4a91-bbdd-ff54eb8fc871,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,7d999cae-fe0e-4bd5-b7b8-bb115473edf9,78481cb4-e4ef-4f9f-9b0d-2aa7f1898e49,46,365.75,0
511685fb-3444-4b39-947c-87f2eb293b8d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,28ccf069-e2b9-45c6-ab2f-bd76f5269e9b,12b10ac0-a10f-438a-9dea-3da810e47e96,47,367.6,0
4446efde-2115-4b15-a7e3-9f6d76638049,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,7fe41f0a-e9f4-4319-aaa9-6b7244998e32,31863604-6d47-4035-8c89-cb3a67c1b505,48,369.45,0
8020519e-a4bd-4f0e-a9ab-dcf1e46394ac,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,4f330157-9856-4007-857e-8c12383ed89b,c1c060f2-57a6-4712-9ba0-f483f82a59ae,49,371.3,0
ecfc3303-de3e-438d-bbc3-8ad3f3666d0e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,ae62148d-21c9-44b9-8d69-db09046e101c,699e6f69-6f6d-4179-bd41-455f270713b7,50,373.15,0
01a0c0dd-6c14-408e-96b2-6e02c752539f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,c50abe54-c41a-42f7-b268-fd2172e69951,c0216e57-c3c4-4e69-a296-9b78f06ff302,1,375,0.1
eece9192-418b-4ae3-a223-7a5089b007e4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,58306ba4-8ba5-481d-b668-fa45bd986431,09b7339b-d500-4d2b-87b6-b5e12bfeefab,2,376.85,0
936080c9-c0ff-4c16-b0ff-7bf4ba294869,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,63f8a454-0c49-468f-921a-30132be7bd49,7c411fa4-7e80-4d77-86d7-084ab3501b6e,3,378.7,0
9b60cd3d-e1fc-4c54-bb62-fb18d7ce086a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,ea62e255-f5ae-49dc-9b4f-a86731a15b6c,f2b3ef69-5f65-4f5f-832b-9ac7559d6ba7,4,380.55,0
f106fad6-5975-4407-8305-361456a8ee6a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,2dedff2b-4af1-4f15-8db8-a427c372a9d7,2ac15078-f760-4cee-95d2-ea3fb57f5a7f,5,382.4,0
65808411-1622-4e4e-a371-9620e073b7a5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,393bc199-23ce-456f-a55f-ea89139fa32f,b8894ebe-a2b2-48a4-a44b-48db5133312d,6,384.25,0
c41b1220-af34-4b9f-945e-84097e7b723e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,3323378f-d097-42a4-bcf2-0be94f286136,429f80ec-660b-4ac4-a5d0-6f18164b7752,7,386.1,0
e3b33e6d-2ab4-4b31-bb49-5243f0da4ae3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,8ccdf70d-0c4f-442a-9b45-e8c21a112f6a,24214cc3-b356-4c56-bced-6eb3f74901ee,8,387.95,0
d8fe8f7c-0061-46d3-a6b6-afd342db90d4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,5ee16abd-9c9c-4546-806d-b708244d880f,1d17fa26-2407-4b18-96bd-fd3fd2ae5cb2,9,389.8,0
2556e123-68cc-4302-85ad-af86afa51c2e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,d6f2b22a-9a68-4028-8bdc-c0c74ef258b8,14e8ae3c-56c6-4abf-b6fe-c50396d83e93,10,391.65,0
82b261b8-5fd4-4671-99cd-d52174612a7e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,7f1f06ff-1246-450d-a3d3-45b1ea41a453,773c3526-e100-4176-b620-48a92540d728,11,393.5,0.1
48cb96a5-3bcd-4d89-be5e-ab2d5751b114,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,2a5a627f-b4d3-4d56-a784-719892317c04,2cdcc090-25de-4995-a61c-b5ab9de6a57a,12,395.35,0
df81064d-e691-4c7b-9f89-71a40752a4dc,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,be55266b-e255-4749-9c58-681a2f69e915,590806b6-aacd-4031-b638-679a0f45ea3b,13,397.2,0
b858f16b-ba4a-4012-9595-5f85c9656a38,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,c946a899-29bf-4512-ac7f-bdd33119d0ac,13811d7c-2ab9-463d-a1d5-b8bb135103eb,14,399.05,0
13a2d46a-5e2d-4dba-bf2d-96893cae802c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,fff82c1c-dc74-42ff-8560-56238980809b,8b29bd2f-9278-415c-9317-195226dca241,15,400.9,0
3b007a61-1a1b-48a8-8bb1-02abf859af24,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,8a616edd-c6ca-4eb7-b67a-852f493cccb1,feae6cc2-69f1-4adf-930b-5b0f38d3b236,16,402.75,0
298de861-f701-48e8-a218-838e5253f17f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,393c2905-0b21-4489-a0eb-bdebadfaa964,ff1c729d-586a-48d6-be62-ff7302948471,17,404.6,0
eeaa8c45-4c30-42fe-8996-dd96d03935b3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,c0ea4d1e-e17d-4b82-8ccb-83e2ac0c0c7d,1e42e85d-16f8-471d-aeb9-ef293a4b1f07,18,406.45,0
8cfa2088-8f1f-4010-90b2-44c578bb5ec4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,7c3277c1-8a72-4b71-80f5-b6b5cbd39d47,928860b5-b239-4f25-9d0c-3e33c1054972,19,408.3,0
04898423-1f0f-4728-b3c9-203de9596aec,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,e34de5b2-7499-4802-bfd4-9f55361469e6,39119b75-5599-4255-ae1c-bc1044e2b901,20,410.15,0
43e46637-9a70-45a0-aa54-32d512e3fcb5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,5e043921-10e1-42ee-8728-901f47ecca40,266a81e7-6264-4e36-a1a8-0793181b24bb,21,412,0.1
1a225660-b93c-4c65-921d-1e2133272563,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,27492dda-a761-4e15-b246-b3e07e124298,c241562c-edb3-44ed-9c26-a7a867585a4f,22,413.85,0
e4467899-c8f6-4d03-a763-2b0f8533184f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,false,a4c07359-08f0-48d0-b27b-61ef92dc849c,7f71a930-8bc2-434e-a144-53d418238e8c,23,415.7,0
