ID,createdAt,createdBy,modifiedAt,modifiedBy,productNumber,name,unitPrice,unitsInStock,unitsOnOrder,reorderLevel,discontinued,isDeleted,category_ID
30095af5-283f-48e9-a2da-d0ebdb9558d2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2123,Uncle Bob's Dried Apples - Code:2112,212.2,257,0,10,false,false,a37f258e-ca5d-4747-81a2-701725991414
3db0d15b-09d7-4f40-85b5-26c4a68ece93,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2124,Grandma's Filo Mix - Code:2113,214.05,239,0,15,false,false,830c0bc5-f294-4fe1-9c3f-e0705f78e3f2
7ea366ad-3fb5-4b41-9029-e2f7b154ae41,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2125,Chef Anton's Pasties - Code:2114,215.9,161,4,20,false,false,9c12023f-0773-4080-b9d9-1ffc24e1e3d0
d10d1c0f-93a1-482a-b4d7-2a3abe3f37e3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2126,Northwoods Tourtière - Code:2115,217.75,9,0,25,false,false,0a56d8af-d934-49d4-a871-329f2c87ef91
f86fedc3-dfff-4107-97b8-121a159edd16,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2127,Tokyo Pâté - Code:2116,219.6,354,0,10,false,false,fd366d38-3063-493f-9c10-1ebb3518fd71
e6b36819-f086-4b35-b00b-8ca8074015a8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2128,Cooper's Gnocchi - Code:2117,221.45,127,0,15,false,false,a1b7247d-53d4-4257-9a0a-b12d4293b49a
b7f64fc5-b85e-47de-8578-9ad8f1450f77,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2129,Boston Ravioli - Code:2118,223.3,153,0,20,false,false,ae269f2e-c44a-4ed7-9319-9f64b0785b49
074cff46-565a-42d3-88cc-dc0ce7f213ba,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2130,Louisiana Escargots - Code:2119,225.15,262,0,25,false,false,47149a2b-3a37-4eeb-ae4b-c9c5685c98ca
2fcff033-0c8b-4856-b6de-017a10788fb8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2131,Outback Raclette - Code:2120,227,7,0,10,false,false,c10d993d-14c9-48e9-9dab-2e154e7fcc04
f921fdea-a06a-47ce-915e-09320990be1d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2132,Singapore Camembert - Code:2121,228.85,18,67,15,false,false,9fa4962b-c478-4cb1-801e-d64b1027640e
aad4e49d-6c44-4957-9fd4-a1ab309584f9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2133,Rhönbräu Sirop - Code:2122,230.7,146,0,20,false,false,7fbbeae4-5a4d-4429-9d8a-0fef3fe219f3
7f14d776-c1ed-4ea7-9bc4-eb4fcf4d024f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2134,Lakkalikööri Tarte - Code:2123,232.55,453,0,25,false,false,08803ea0-5082-4e69-a1d2-ced6b361f752
1186ea83-940a-43c4-bc41-99a42760a746,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2135,Perth Vegie-spread - Code:2124,234.4,395,0,10,false,false,8310dbd9-38be-40b1-9eb6-3ca40d1435d0
0e8231cd-a77b-4021-a337-f566c0290d53,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2136,New England Semmelknödel - Code:2125,236.25,1,0,15,true,false,20317ce5-911c-4c0c-bc05-0191a271fcc2
1753ef85-889a-48b7-ac97-ee9caa48c277,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2137,Scottish Hot Pepper Sauce - Code:2126,238.1,165,0,20,false,false,c7eaba80-8ce9-43bc-bc63-ab2849b71b9b
f8eb128a-0acb-461c-8aa8-7a840b959f41,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2138,Hanoi Hot Spiced Okra - Code:2127,239.95,427,0,25,false,false,ec248ed0-b759-4501-b158-60f1cc6b41b5
ede259b2-e06f-4052-bb5a-30fbc70eab1c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2139,Mishi Lager - Code:2128,241.8,45,73,10,false,false,f4b7c6a6-12fb-4b57-8a18-2d0a0b41c42c
5f4cabe0-286b-436f-832a-b783591bd042,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2140,Kobe Longbreads - Code:2129,243.65,445,0,15,false,false,78b64c93-bc00-43e4-b4ef-472240356e1c
57c3a81f-706f-4482-b36f-aa62cbf89acf,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2141,Alice Gudbrandsdalsost - Code:2130,245.5,8,0,20,false,false,73a61608-fa03-40c2-96c2-63bfe301d0c2
5e3b69be-3394-493c-94bb-2cd77f169fa3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2142,Giovanni Flotemysost - Code:2131,247.35,284,0,25,false,false,732aead6-d2c1-41ed-ac39-be32bf44229a
35cbc73c-66cf-48e5-91f1-11eee25fa753,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2143,Wimmers Mozzarella - Code:2132,249.2,506,0,10,false,false,2973f4b3-bcc2-4b61-b391-d9090d5d1007
98f29f49-50f4-4f4c-a68b-b372ebf2cc0b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2144,Laughing Lumberjack Kaviar - Code:2133,251.05,470,0,15,false,false,9f3492b9-24e1-479b-9602-4d566baaaa59
c3cea83e-faf6-4084-bc47-2ce86bb7f8fe,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2145,Uncle Bob's Original Frankfurter - Code:2134,252.9,462,0,20,false,false,c40161b2-07e0-4ed9-9fa0-f3a57d3e315c
5169a68b-aba4-47cd-a4d9-b306863ffc30,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2146,Grandma's Chai - Code:2135,254.75,1,4,25,false,false,31c0986f-b3a4-41da-996e-58e042eda1e5
a2ac1594-8ddc-43f6-ab6d-1f178bf78901,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2147,Chef Anton's Syrup - Code:2136,256.6,19,0,10,false,false,6de72fc5-5688-45d2-9cc6-b994cc534214
6ccc7fd5-e634-41a9-8be2-fce0d3d4ae47,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2148,Northwoods Cajun Seasoning - Code:2137,258.45,266,0,15,false,false,1551f60e-364b-4a47-8e69-b1b45b22abce
62389fc4-f63d-4e6e-aeb3-70d4859777f4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2149,Tokyo Gumbo Mix - Code:2138,260.3,467,0,20,false,false,3ef2a9d5-2482-444a-a675-ea0c036b579f
f87641e6-7696-4c77-b329-ace919e992a2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2150,Cooper's Boysenberry Spread - Code:2139,262.15,64,0,25,false,false,3d658835-e330-427c-b1ec-b8a0fc72926b
6b66f272-1e7c-4016-8c00-692e0a0ee189,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2151,Boston Dried Pears - Code:2140,264,9,0,10,false,false,4d15a568-fbc1-4375-84f7-f43dc07a3bb7
0014a3ff-e0fd-4197-8586-ca100dc3cb73,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2152,Louisiana Cranberry Sauce - Code:2141,265.85,403,0,15,false,false,6c5bbf86-353d-4293-81a3-1b8787743cb7
416cb87a-765c-423c-8511-8241bfa2a5c1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2153,Outback Mishi Kobe Niku - Code:2142,267.7,162,51,20,false,false,338dbc32-e151-4bd0-ab54-f2292951d025
416c3f07-2d35-4644-8df3-362349324d9a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2154,Singapore Ikura - Code:2143,269.55,369,0,25,false,false,b0ee590a-b1e6-449a-bfc7-a3467d9b8b69
1746f670-d5b6-4571-b71a-2d4c832312ed,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2155,Rhönbräu Queso Cabrales - Code:2144,271.4,456,0,10,false,false,8bafe5fe-a95c-4060-8e73-4e9294755f2d
3b1f7968-5b6a-41f7-88e3-6e4241ed138d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2156,Lakkalikööri Tofu - Code:2145,273.25,2,0,15,false,false,4de0e9b6-7866-48d2-8063-8799f9abcccd
ba4246e1-a60c-438e-8eb1-1c050a2e88b2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2157,Perth Pavlova - Code:2146,275.1,371,0,20,false,false,f8d7aee1-f84d-4660-b630-6932089da240
948bb437-579d-4a78-b19e-8c8066842155,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2158,New England Alice Mutton - Code:2147,276.95,242,0,25,false,false,7ea691dc-15df-4513-9e5d-7276279f1aae
b6e46e2e-7426-400e-911e-b7dcda16cc81,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2159,Scottish Carnarvon Tigers - Code:2148,278.8,219,0,10,false,false,5dac2435-654a-4e1f-ada7-81a23cd4f143
cff08b7e-e1d2-4b0f-9f84-20288fdbd5b7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2160,Hanoi Chocolate Biscuits - Code:2149,280.65,445,66,15,false,false,8fa84266-a0a7-4e65-9925-80dbabc7b909
e8bef997-a595-4e16-a202-f36e316eed48,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2161,Mishi Marmalade - Code:2150,282.5,9,0,20,true,false,8a7caceb-8fd3-4e9e-9f61-775ab761ab30
884267d1-fc7a-4d7e-a06b-98f74fa3beb9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2162,Kobe Scones - Code:2151,284.35,216,0,25,false,false,e920a331-0ba2-4db3-ac05-0e27573f80e1
895e0ba6-a74f-4e5e-ab04-a6de33a27130,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2163,Alice Knäckebröd - Code:2152,286.2,481,0,10,false,false,97ec5e6d-3384-46bd-98bf-09d8cf7dbe2d
f388f033-1a69-4b69-b51d-7f3997282fde,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2164,Giovanni Tunnbröd - Code:2153,288.05,70,0,15,false,false,c42e8010-e8b7-4214-bfb0-79c8afc8a4f5
b210433a-5efb-4005-a2dc-1c6c399c4925,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2165,Wimmers Guaraná - Code:2154,289.9,139,0,20,false,false,55f3ad12-a090-4a57-81a1-195a7582cfc7
ef4caa48-28e0-4afb-96a6-96a6341d5741,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2166,Laughing Lumberjack Gorgonzola - Code:2155,291.75,3,0,25,false,false,0dbc78d0-94d1-4f0a-8dbc-a3cae6b05ae0
6f5716bd-4986-4948-9c9d-f669b39b3f9a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2167,Uncle Bob's Geitost - Code:2156,293.6,65,15,10,false,false,ffbb3c14-60ef-48b6-9f78-5465ad6d2d15
2ea4c468-37c9-40e0-b478-4b02c8ce7384,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2168,Grandma's Sasquatch Ale - Code:2157,295.45,172,0,15,false,false,8b0aa42e-1188-49a8-a1f6-0ed90ea11680
5bd4e42d-47b3-465f-b635-29cbe98a7df7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2169,Chef Anton's Steeleye Stout - Code:2158,297.3,354,0,20,false,false,9f220da1-d38b-4f2e-8313-e01192c04e1c
a05416e3-3b51-416d-81fa-f95094f28235,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2170,Northwoods Inlagd Sill - Code:2159,299.15,478,0,25,false,false,743094b3-d9bc-40c4-bb69-8eaa89c515b2
bc5dab81-585c-41fe-8486-ae63414450f1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2171,Tokyo Gravad Lax - Code:2160,301,8,0,10,false,false,7b3ad175-9122-4030-9205-ec3be5fe7f0f
19c1f23a-bfd4-450b-b2de-9f78f4f594b5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2172,Cooper's Côte de Blaye - Code:2161,302.85,249,0,15,false,false,759ba6b5-a8b7-47ec-a2ac-5c5c76de2e60
ffa3d608-173b-4b4f-9119-0095ef8a02d1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2173,Boston Chartreuse - Code:2162,304.7,85,0,20,false,false,45219951-f316-4155-9810-0dacc6d2f005
fdd8b26f-cb4b-47a4-aa43-1606c9310075,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2174,Louisiana Crab Meat - Code:2163,306.55,127,93,25,false,false,ff20bb5e-5b2c-4f3b-99c2-6a6840dbe779
39043527-6005-44dc-8bb9-905feeb63f40,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2175,Outback Clam Chowder - Code:2164,308.4,73,0,10,false,false,f7685977-2158-4646-8d6e-5006ee782f9b
6126c1f1-fdd3-4656-a66d-157e43ad126b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2176,Singapore Hokkien Fried Mee - Code:2165,310.25,3,0,15,false,false,ab00ec08-1105-4f4e-a3f0-e502f24e8eac
560e8673-59f9-4e2e-bbc3-e25dfc3388e4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2177,Rhönbräu Ipoh Coffee - Code:2166,312.1,203,0,20,false,false,6333360d-015f-4557-a832-e00a37b35daa
ffe8998f-735b-426f-88e2-9f68435763b5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2178,Lakkalikööri Gula Malacca - Code:2167,313.95,16,0,25,false,false,fd9edd09-7570-4405-af0d-aa18da40d59a
1bfab876-7305-43d8-8aa8-9e1c58c78411,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2179,Perth Spegesild - Code:2168,315.8,347,0,10,false,false,dd6eeadd-ccb1-4297-a6d0-56f15beaa659
342463d8-d07a-40ea-8225-3bb22c844a14,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2180,New England Zaanse koeken - Code:2169,317.65,60,0,15,false,false,31c587d1-b964-47c4-b30d-cdef0bd99747
4a1f0793-2f93-421d-9b04-3a2589441e20,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2181,Scottish Chocolade - Code:2170,319.5,8,58,20,false,false,cf1dced8-ae58-4c3d-af16-fb5dea76c18d
c26ab407-56e5-4ea2-ba55-cb2c890d9f55,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2182,Hanoi Valkoinen suklaa - Code:2171,321.35,80,0,25,false,false,2b82e663-df20-490b-9620-9abd894c21df
334835b2-fed9-4492-a18d-fd2b73b8a159,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2183,Mishi Dried Apples - Code:2172,323.2,328,0,10,false,false,a6589440-1e54-4c9e-ba11-96897294e975
05648907-600f-479a-8ea7-63bf6e29fdc7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2184,Kobe Filo Mix - Code:2173,325.05,438,0,15,false,false,c552fa04-b977-42b1-a100-a85253e1aa5c
da7ff9f7-d025-4147-99a9-5ee11f5576b3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2185,Alice Pasties - Code:2174,326.9,176,0,20,false,false,ed5b7b4d-4274-48cf-bd8b-f27230eeaa2e
0e5cd781-a343-4f92-a048-a09b99d92cc2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2186,Giovanni Tourtière - Code:2175,328.75,6,0,25,true,false,642dfe34-11ad-4b41-9d58-104c117d7ef2
76bd6c54-9018-4f8f-86b6-6a42736a6d23,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2187,Wimmers Pâté - Code:2176,330.6,501,0,10,false,false,676e9d7b-5491-4a02-a6e6-eae0e4841c8a
ee07bf56-78e5-40a2-8c08-6a487c12ea9c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2188,Laughing Lumberjack Gnocchi - Code:2177,332.45,102,92,15,false,false,11d8f5df-d8c0-4232-b46a-39f8d67af7e5
8b7fbad6-080f-4e12-af19-b5128467d335,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2189,Uncle Bob's Escargots - Code:2178,334.3,327,0,20,false,false,4720c0df-201a-4c76-8df6-f3c556d48c47
7d68f7b9-666f-4b6e-9387-54ac3e382d9f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2190,Grandma's Raclette - Code:2179,336.15,434,0,25,false,false,f67e0307-cca9-435d-bc3c-87f6a3b37503
4efca9e8-2ac9-48a5-ad36-7e09e0f0f0b4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2191,Chef Anton's Camembert - Code:2180,338,0,0,10,false,false,43e8c010-9353-4a57-8de3-9a0373c8684f
3002fb2f-d4ea-4e5a-b7ff-ffa019c840ee,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2192,Northwoods Sirop - Code:2181,339.85,271,0,15,false,false,3ab70b25-9790-4cc3-9072-09834768e4bd
afc7129e-e325-48f7-85ce-2857f365b754,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2193,Tokyo Tarte - Code:2182,341.7,411,0,20,false,false,9acc9e9e-09b3-4502-97d2-2bec93ec8bd3
2b372636-808d-44c6-8a6b-fa9a9c23ffc4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2194,Cooper's Vegie-spread - Code:2183,343.55,215,0,25,false,false,e6622724-d47f-43f6-9c2c-9220cd5923a1
6754e3a4-7db1-4817-aa7d-289cc0b68947,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2195,Boston Semmelknödel - Code:2184,345.4,258,30,10,false,false,1e313b37-098a-4e9a-b4b6-f022688bace1
fcf6d1f7-5ec6-4feb-838f-26387d1f8212,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2196,Louisiana Hot Pepper Sauce - Code:2185,347.25,3,0,15,false,false,384b7494-e534-4396-a63e-c03361cfc6cb
fdbb9221-d84e-4f32-bc9a-73e25b9a1805,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2197,Outback Hot Spiced Okra - Code:2186,349.1,60,0,20,false,false,d80d5d91-f48a-48b9-9a26-da8e1c56f779
a8a73f2a-3ce8-4656-85e8-3959dc3f6e43,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2198,Singapore Lager - Code:2187,350.95,355,0,25,false,false,c40a2754-410e-4a42-bb54-c9146571fd3c
6b12a5a6-962c-48d6-acab-72d88177438c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2199,Rhönbräu Longbreads - Code:2188,352.8,245,0,10,false,false,3eebea79-504b-4f28-89c7-7bf314e5033a
0555420d-f443-45cb-b64a-437d4d218c2b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2200,Lakkalikööri Gudbrandsdalsost - Code:2189,354.65,128,0,15,false,false,06189b14-83b7-4a6b-aba5-32d9eec1994b
b057e31b-e7f7-4759-bbcc-a2785a305426,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2201,Perth Flotemysost - Code:2190,356.5,8,0,20,false,false,03ce7143-765f-4a7b-9153-9ff8ec6a0e7f
cd8cbc82-2172-44f9-a323-00586bc54db1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2202,New England Mozzarella - Code:2191,358.35,400,41,25,false,false,5b8df5c2-2e7f-4263-9c18-7f77ab05a900
6f470d2c-2d77-4e24-b8d8-5e8fc972d652,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2203,Scottish Kaviar - Code:2192,360.2,261,0,10,false,false,972fdf59-c91c-49ab-b218-1b10ca732c6d
7bbaa1c8-62a8-4660-b819-64f298195777,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2204,Hanoi Klosterbier - Code:2193,362.05,336,0,15,false,false,78abaa9a-3db7-4701-8fcc-a4d7047c5fa5
91290c56-4779-42bc-9062-7e4606c3ec12,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2205,Mishi Original Frankfurter - Code:2194,363.9,10,0,20,false,false,75d22494-4df6-4156-a3f3-81de742fc684
e79f9e49-57c8-44ab-bb3e-85b1c89c5321,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2206,Kobe Chai - Code:2195,365.75,4,0,25,false,false,f79c20f9-d32e-47af-a602-2a459eae62e5
8f28c41c-d94c-4e6c-bec9-16faa7478ff7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2207,Alice Syrup - Code:2196,367.6,284,0,10,false,false,6bce9259-9d56-4b49-acf4-dbe2c36ed629
82f36dd8-993c-4f35-a93a-39f340e542c3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2208,Giovanni Cajun Seasoning - Code:2197,369.45,380,0,15,false,false,0887bd19-9405-455f-adcd-649978b434e2
8977f957-faff-4783-a812-122374f993a8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2209,Wimmers Gumbo Mix - Code:2198,371.3,256,44,20,false,false,1ec096bb-3a61-47ac-bee4-992c1039405d
0dc2851d-9b56-45b9-a188-245ff558446d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2210,Laughing Lumberjack Boysenberry Spread - Code:2199,373.15,359,0,25,false,false,cb36981f-6beb-4348-96bd-7320546c2a93
af770f8a-83c9-44df-9d6c-cda0ba5b4148,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2211,Uncle Bob's Cranberry Sauce - Code:2200,375,3,0,10,true,false,cab16191-577d-4af7-afa2-f572f2832512
00d6524d-3520-4397-b0bd-961ff19fd1e0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2212,Grandma's Mishi Kobe Niku - Code:2201,376.85,12,0,15,false,false,9c61685e-d8e7-4c07-9a19-0bf3c13e540b
7b1af899-6671-4b25-9bec-74fcb8c4e2aa,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2213,Chef Anton's Ikura - Code:2202,378.7,51,0,20,false,false,e1bd823f-2ad3-497c-9b29-c9dde099051d
ccebe3de-9f22-4d4b-9d81-7a5ca4ce8b27,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2214,Northwoods Queso Cabrales - Code:2203,380.55,64,0,25,false,false,2abcb7fd-76f7-4fcb-a76b-8a9d840006de
d7d40c20-ee16-44c6-97da-3d4e133007fb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2215,Tokyo Tofu - Code:2204,382.4,220,0,10,false,false,bc40d269-ab30-46d4-ac20-dfcbf0e080ae
3a4cd431-cb36-4e36-a3ab-949f06dad22f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2216,Cooper's Pavlova - Code:2205,384.25,4,49,15,false,false,99d9d071-fbe9-4486-a2a2-f76bc435f47b
39e6b2da-5d3c-4ac7-9fa6-98edfc9252c6,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2217,Boston Alice Mutton - Code:2206,386.1,111,0,20,false,false,4c703d5c-8408-475d-96bc-bddc0367441d
b9eb0e6e-9044-438d-9d1c-fbd05cb9159c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2218,Louisiana Carnarvon Tigers - Code:2207,387.95,425,0,25,false,false,6efcca33-fdb7-4a4a-8212-1d0564a77b59
77f58cba-ef12-4ce5-85e1-0b3f99ef0175,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2219,Outback Chocolate Biscuits - Code:2208,389.8,292,0,10,false,false,249bd111-5482-4708-8ba1-98ef155a6dc8
35a8c6d5-c9d2-4b39-b5d7-62c3f618d1ee,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2220,Singapore Marmalade - Code:2209,391.65,366,0,15,false,false,51884cdc-8db7-4bed-8343-4a2f6473e4bb
d2347850-7fc0-42a5-b614-36fd0940a0e7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2221,Rhönbräu Scones - Code:2210,393.5,4,0,20,false,false,5f1d0a8b-a47b-425a-8177-2ca338c7bd31
e44a469a-c19d-42fc-aabb-d817c1e09864,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2222,Lakkalikööri Knäckebröd - Code:2211,395.35,136,0,25,false,false,0ad05f66-4b67-4157-acfe-8eaf9817a365
9ebcff62-3962-4cd0-813d-835400545214,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2223,Perth Tunnbröd - Code:2212,397.2,165,65,10,false,false,cc15c991-f275-4f16-9c93-f63a7bc9279f
c276cf80-a582-4bb6-bf7d-9a860797cf78,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2224,New England Guaraná - Code:2213,399.05,130,0,15,false,false,425c1d73-ba3f-44e0-b103-46b8f8f3ff41
55d1f1e4-bed3-4ef9-a3bc-fd6d05465770,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2225,Scottish Gorgonzola - Code:2214,400.9,220,0,20,false,false,5a85ffa3-bbde-4618-ab77-f660274d69b1
23371c84-4f83-4a12-8820-09a1077f9533,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2226,Hanoi Mascarpone - Code:2215,402.75,3,0,25,false,false,f72e02a4-6030-4a3d-9a25-ef50a9ce5778
395631d4-72d6-4103-a096-24ec1c4dafc7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2227,Mishi Geitost - Code:2216,404.6,401,0,10,false,false,af66a4da-1fab-4f70-b44f-eea0ec7d5759
dbf3f0cb-23c2-4f83-95f4-98e82d456fcf,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2228,Kobe Sasquatch Ale - Code:2217,406.45,290,0,15,false,false,b5227aef-8e5c-493d-bf7f-ce59312d6e91
2dcf4268-352a-4688-ad4a-85603e2520fd,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,2229,Alice Steeleye Stout - Code:2218,408.3,228,0,20,false,false,096e9ebb-3303-437e-92ea-7e4c9772b452
