ID,createdAt,createdBy,modifiedAt,modifiedBy,name,description,isDeleted
15894ec7-8a0e-4653-9cc8-e6726db52833,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Confections #2,"High quality, select items in the Local Confections #2 department.",false
8fd1a619-274b-4a34-9102-5fd1c39179b1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Dairy #2,"High quality, select items in the Imported Dairy #2 department.",false
ed71cc13-a71b-4738-9928-84cd05209ea5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Grains #2,"High quality, select items in the Specialty Grains #2 department.",false
4c000a01-cbbb-476b-af12-0a86304ccc11,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Meats #2,"High quality, select items in the Deluxe Meats #2 department.",false
c4912f2e-7898-47c2-8ba2-696cdb0f12e0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Produce #2,"High quality, select items in the Traditional Produce #2 department.",false
5ebcd8c3-7f42-4431-bb88-bbdc6ddbd990,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Seafood #2,"High quality, select items in the Vintage Seafood #2 department.",false
1d5dbe68-4443-4fa8-956c-e1d88ae59fa9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Snacks #2,"High quality, select items in the Eco-Friendly Snacks #2 department.",false
342fca4e-7bef-443b-8d68-ba00690bb4b5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Breads #2,"High quality, select items in the Diet Breads #2 department.",false
ba52094c-08c6-4627-afea-3b611b6c3429,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Desserts #2,"High quality, select items in the Gluten-Free Desserts #2 department.",false
40974145-2da2-4175-99cc-36047bb2b435,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Beverages #2,"High quality, select items in the Premium Beverages #2 department.",false
b14c7286-4cf7-4bdc-951f-61f53f70cdc0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Spices #2,"High quality, select items in the Organic Spices #2 department.",false
88ae6806-72aa-42db-972d-ac0e225dac84,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Oils #2,"High quality, select items in the Gourmet Oils #2 department.",false
e97d7e07-397b-4b70-bf0c-c74f97e4ec05,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Extracts #2,"High quality, select items in the Fresh Extracts #2 department.",false
ce861c58-59e8-4dc4-815d-bd1386880ef2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Beverages #2,"High quality, select items in the Selected Beverages #2 department.",false
60c48c3c-fb43-4277-99e8-805f5cea9ca1,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Condiments #2,"High quality, select items in the Signature Condiments #2 department.",false
e49a06ab-307a-479b-8b5e-7e45ecb7adc0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Confections #2,"High quality, select items in the Artisanal Confections #2 department.",false
1ca864e4-3d0f-4936-95d9-063b8187094a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Dairy #2,"High quality, select items in the Local Dairy #2 department.",false
421436d5-0598-4250-851f-1f733f409623,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Grains #2,"High quality, select items in the Imported Grains #2 department.",false
2c035eb4-6d8b-400b-8b2a-d121af8e3534,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Meats #2,"High quality, select items in the Specialty Meats #2 department.",false
ba6e0ce2-c575-45a4-977b-5bae0a726588,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Produce #2,"High quality, select items in the Deluxe Produce #2 department.",false
7f649d16-c30d-4c28-a500-5391e0b2c887,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Seafood #2,"High quality, select items in the Traditional Seafood #2 department.",false
dba7676f-fac7-4664-b6ad-8e2ecf0f8743,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Snacks #2,"High quality, select items in the Vintage Snacks #2 department.",false
b775b706-c3ca-4f58-b806-b380699442c9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Breads #2,"High quality, select items in the Eco-Friendly Breads #2 department.",false
7c918f05-1210-4ae5-ba7d-bb6fdf86eb34,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Desserts #2,"High quality, select items in the Diet Desserts #2 department.",false
565734d4-a9f1-48eb-be95-b2fd882c3a7c,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Sauces #2,"High quality, select items in the Gluten-Free Sauces #2 department.",false
4ae9bb43-0e88-472f-8ce7-5c6d72b6f237,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Spices #2,"High quality, select items in the Premium Spices #2 department.",false
b59e3b1a-cf4e-45d5-8937-e008dbb433b8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Oils #2,"High quality, select items in the Organic Oils #2 department.",false
c457cbb9-0285-4bd1-8cb6-241fdd9d0757,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Extracts #2,"High quality, select items in the Gourmet Extracts #2 department.",false
536f1e39-9f5c-4324-910d-835ef2bd394e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Beverages #2,"High quality, select items in the Fresh Beverages #2 department.",false
cfcfccfa-bc17-462d-95b3-356ba0302b82,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Condiments #2,"High quality, select items in the Selected Condiments #2 department.",false
a32aa1e5-a29f-4886-b1a6-6bf6ef473954,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Confections #2,"High quality, select items in the Signature Confections #2 department.",false
fc71215c-0575-4250-8607-6d0db7be5be0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Dairy #2,"High quality, select items in the Artisanal Dairy #2 department.",false
5871ad00-1a29-477d-9d13-ad5346726619,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Grains #2,"High quality, select items in the Local Grains #2 department.",false
882a0353-88f6-4f58-a5d8-98f01a6fb5ef,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Meats #2,"High quality, select items in the Imported Meats #2 department.",false
15c15ea9-7a5a-431c-91f1-31e2f8b45a0f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Produce #2,"High quality, select items in the Specialty Produce #2 department.",false
970d1672-e613-4898-b559-bfd75afd19fe,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Seafood #2,"High quality, select items in the Deluxe Seafood #2 department.",false
c4da947d-7aa7-4448-bf8b-a9b3ddf4e3b3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Snacks #2,"High quality, select items in the Traditional Snacks #2 department.",false
2cf00c99-0829-4d11-8230-450e7c325015,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Breads #2,"High quality, select items in the Vintage Breads #2 department.",false
865c59c3-032e-44b0-88c1-277406d825f5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Desserts #2,"High quality, select items in the Eco-Friendly Desserts #2 department.",false
d11a6db4-bd6e-4963-9939-3a611f63c380,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Sauces #2,"High quality, select items in the Diet Sauces #2 department.",false
5bc14802-4739-4e56-a20e-46dbae3202c2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Beverages #2,"High quality, select items in the Gluten-Free Beverages #2 department.",false
32eeb238-2306-436a-8aad-e19d1feeeb06,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Oils #2,"High quality, select items in the Premium Oils #2 department.",false
bcece253-b370-4c7c-b2d5-28fbb74508e5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Extracts #2,"High quality, select items in the Organic Extracts #2 department.",false
eac8e3ed-f887-49f9-a094-04cb2a685c1a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Beverages #2,"High quality, select items in the Gourmet Beverages #2 department.",false
e993ab73-fb83-4cbf-9dda-2559d38a2422,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Condiments #2,"High quality, select items in the Fresh Condiments #2 department.",false
6ec4801f-eacf-4a46-96b6-5dbb4618f079,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Confections #2,"High quality, select items in the Selected Confections #2 department.",false
bf665a92-8434-48df-806d-693ab6dd0e6e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Dairy #2,"High quality, select items in the Signature Dairy #2 department.",false
0b7cebe7-832a-42c3-943b-3e23d7b16259,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Grains #2,"High quality, select items in the Artisanal Grains #2 department.",false
313f9947-6877-4295-b17d-f2c4a604f2f3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Meats #2,"High quality, select items in the Local Meats #2 department.",false
4f715b04-85d7-435c-8068-ed1a70042986,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Produce #2,"High quality, select items in the Imported Produce #2 department.",false
2282a074-0871-4001-880c-e67a86f529b3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Seafood #2,"High quality, select items in the Specialty Seafood #2 department.",false
b3d76bbe-1240-45e9-bd35-ca74f2fe0cf4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Snacks #2,"High quality, select items in the Deluxe Snacks #2 department.",false
2020c142-bd28-4144-af94-b8cdfdf32c61,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Breads #2,"High quality, select items in the Traditional Breads #2 department.",false
ce2207fd-2c6d-4931-9fe7-b80d19379715,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Desserts #2,"High quality, select items in the Vintage Desserts #2 department.",false
7f5bd630-334b-48f7-9038-4393c958f717,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Sauces #2,"High quality, select items in the Eco-Friendly Sauces #2 department.",false
c049e96a-8023-4c58-b4b3-630e0166c9a5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Beverages #2,"High quality, select items in the Diet Beverages #2 department.",false
ddeea9eb-2589-46a7-8191-b9525978ff8e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Spices #2,"High quality, select items in the Gluten-Free Spices #2 department.",false
d1876c6a-23e1-42d4-8703-090ec937a9a0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Extracts #2,"High quality, select items in the Premium Extracts #2 department.",false
a137122a-0594-4b2e-841d-3041d0beec0d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Beverages #2,"High quality, select items in the Organic Beverages #2 department.",false
984c113e-9c73-4cb2-bcb0-de0997f99526,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Condiments #2,"High quality, select items in the Gourmet Condiments #2 department.",false
5d881c4d-df3f-4578-a52f-2369be721c22,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Confections #2,"High quality, select items in the Fresh Confections #2 department.",false
7448d052-d643-4e96-8adc-4e7607eadfb0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Dairy #2,"High quality, select items in the Selected Dairy #2 department.",false
8bb771a9-8a7f-4d2d-bc22-c9c5fdab208a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Grains #2,"High quality, select items in the Signature Grains #2 department.",false
d63b22b8-4166-4634-9677-5420cd4d6ebf,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Meats #2,"High quality, select items in the Artisanal Meats #2 department.",false
56d72289-5956-4300-81f0-b4028b0c34a3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Produce #2,"High quality, select items in the Local Produce #2 department.",false
96163dc8-80b3-442b-b834-096e9f1e64e4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Seafood #2,"High quality, select items in the Imported Seafood #2 department.",false
ddcdc7e1-358d-4934-a3b3-0ce662f0dc77,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Snacks #2,"High quality, select items in the Specialty Snacks #2 department.",false
a6e140c6-2d7d-4168-8f0d-33074f403918,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Breads #2,"High quality, select items in the Deluxe Breads #2 department.",false
abb61238-eea6-4168-a469-cd6c5358a74f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Desserts #2,"High quality, select items in the Traditional Desserts #2 department.",false
88b2f1fb-cafa-4cf1-ac84-18e9c7100a53,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Sauces #2,"High quality, select items in the Vintage Sauces #2 department.",false
b5445d73-c649-420a-8cb2-26230937b402,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Beverages #2,"High quality, select items in the Eco-Friendly Beverages #2 department.",false
af6f22e2-e6d9-4804-944f-f528c3fb8e08,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Spices #2,"High quality, select items in the Diet Spices #2 department.",false
b5f972d1-4608-4360-a25e-c419bbc7df67,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Oils #2,"High quality, select items in the Gluten-Free Oils #2 department.",false
b29de93e-176b-4a5e-9549-3dca80f41cad,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Beverages #3,"High quality, select items in the Premium Beverages #3 department.",false
5431306b-82fd-411c-9fd9-a863cae98500,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Condiments #3,"High quality, select items in the Organic Condiments #3 department.",false
958ea238-bb6d-47e2-be62-326ff20b76fa,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Confections #3,"High quality, select items in the Gourmet Confections #3 department.",false
b30503e2-7c58-4070-b929-62bd759ee20f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Dairy #3,"High quality, select items in the Fresh Dairy #3 department.",false
d909b6d8-1e96-4efa-b3a9-036491058970,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Grains #3,"High quality, select items in the Selected Grains #3 department.",false
1d333c53-5392-4668-8e97-1a1c194c254f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Meats #3,"High quality, select items in the Signature Meats #3 department.",false
f4a80789-d929-42ab-a577-2f8ff1b45254,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Produce #3,"High quality, select items in the Artisanal Produce #3 department.",false
0cd0e4d9-753f-421f-950e-0a2d6150e8f9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Seafood #3,"High quality, select items in the Local Seafood #3 department.",false
f5765d5b-5b9e-4662-848b-890d20f23b97,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Snacks #3,"High quality, select items in the Imported Snacks #3 department.",false
e936eb35-bffd-4d68-80b1-d5a2f02bd8ec,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Breads #3,"High quality, select items in the Specialty Breads #3 department.",false
9d7a248d-9fd8-4bb0-9c24-edfde27574d2,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Desserts #3,"High quality, select items in the Deluxe Desserts #3 department.",false
296ce65c-a2ca-4830-b179-8004e13f8870,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Sauces #3,"High quality, select items in the Traditional Sauces #3 department.",false
b056442e-b62d-4573-9e99-cc364352c028,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Beverages #3,"High quality, select items in the Vintage Beverages #3 department.",false
3b37ea08-324f-403e-ace6-a2d03fd61e8f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Spices #3,"High quality, select items in the Eco-Friendly Spices #3 department.",false
d7c5cd33-dcbf-4f59-9b8b-e6cf2cda52b4,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Oils #3,"High quality, select items in the Diet Oils #3 department.",false
c026bc5a-3a17-4a48-94ba-74a21209a7bb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Extracts #3,"High quality, select items in the Gluten-Free Extracts #3 department.",false
d6512976-9ebe-43f0-8280-5b33830807c8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Condiments #3,"High quality, select items in the Premium Condiments #3 department.",false
2adca6ba-449e-4ec4-ad74-685353a8f07f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Confections #3,"High quality, select items in the Organic Confections #3 department.",false
7b650b57-f2e3-4fb3-9a33-52e2998d2328,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Dairy #3,"High quality, select items in the Gourmet Dairy #3 department.",false
1c693178-1b61-4b11-b57c-328874e96106,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Grains #3,"High quality, select items in the Fresh Grains #3 department.",false
116462bd-d309-4c6a-99f3-38a5a1c30048,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Meats #3,"High quality, select items in the Selected Meats #3 department.",false
7988fcc3-bc24-4941-8ab2-3c5e335ba84b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Produce #3,"High quality, select items in the Signature Produce #3 department.",false
05804504-9cd3-4a8d-a578-8eb5ee90c621,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Seafood #3,"High quality, select items in the Artisanal Seafood #3 department.",false
0654fc8e-50ab-4908-be4f-1daed01a504e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Snacks #3,"High quality, select items in the Local Snacks #3 department.",false
b58314b7-1202-41a7-b9cb-45dc388ede05,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Breads #3,"High quality, select items in the Imported Breads #3 department.",false
8d2c2493-50cc-4703-9948-82077f492bbc,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Desserts #3,"High quality, select items in the Specialty Desserts #3 department.",false
5c22f4eb-a50a-4448-9b68-d1224f795db9,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Sauces #3,"High quality, select items in the Deluxe Sauces #3 department.",false
398c67b8-f38c-429c-901e-69465374be96,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Beverages #3,"High quality, select items in the Traditional Beverages #3 department.",false
86d3072a-da18-4568-b91f-6182c76e147f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Spices #3,"High quality, select items in the Vintage Spices #3 department.",false
f24789e8-9016-4fc6-91f9-458a96c5d2a7,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Oils #3,"High quality, select items in the Eco-Friendly Oils #3 department.",false
f104fadc-5dd5-4382-82c2-3375f4e0cfb3,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Extracts #3,"High quality, select items in the Diet Extracts #3 department.",false
790c420a-51ca-432c-80ed-e54986263c7d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Beverages #3,"High quality, select items in the Gluten-Free Beverages #3 department.",false
5b2f379b-a06b-477b-806e-7630b34544c8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Confections #3,"High quality, select items in the Premium Confections #3 department.",false
5d5a1320-43f4-4da5-bb23-c1d1e0cf027d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Dairy #3,"High quality, select items in the Organic Dairy #3 department.",false
950817bb-2f48-4d13-bbc3-e7b54087a47f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Grains #3,"High quality, select items in the Gourmet Grains #3 department.",false
fbf7c468-d127-49a1-93d8-dba893c206d5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Meats #3,"High quality, select items in the Fresh Meats #3 department.",false
1b4f8ce2-c9b9-4528-92ea-fc59554b6dc0,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Produce #3,"High quality, select items in the Selected Produce #3 department.",false
f238292d-76e2-4e7b-bc65-07a38742ef80,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Seafood #3,"High quality, select items in the Signature Seafood #3 department.",false
a6565598-bf2e-406b-b897-3987f29cda67,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Snacks #3,"High quality, select items in the Artisanal Snacks #3 department.",false
8491adb7-2bb2-491a-93c0-f439f2c34d17,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Breads #3,"High quality, select items in the Local Breads #3 department.",false
3a71d247-6012-4e60-be74-4e2697dbcb4a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Desserts #3,"High quality, select items in the Imported Desserts #3 department.",false
b28c7f10-20cc-446e-a0d0-38f4b73a5f4e,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Sauces #3,"High quality, select items in the Specialty Sauces #3 department.",false
25ecc2f7-1f35-4caa-a29a-d60408e88781,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Beverages #3,"High quality, select items in the Deluxe Beverages #3 department.",false
a72614c5-c3ac-424b-8ea1-05d240bcea18,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Spices #3,"High quality, select items in the Traditional Spices #3 department.",false
6d5ceb67-2750-407a-b3d8-e6b833522c7d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Oils #3,"High quality, select items in the Vintage Oils #3 department.",false
f1232776-4787-4f4d-ad8e-3594d4188cfc,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Extracts #3,"High quality, select items in the Eco-Friendly Extracts #3 department.",false
20ba52d5-c6db-4ac6-86f1-1debc4adc474,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Beverages #3,"High quality, select items in the Diet Beverages #3 department.",false
a5c09400-3b25-4a0c-9b96-62a082310935,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gluten-Free Condiments #3,"High quality, select items in the Gluten-Free Condiments #3 department.",false
7c217adc-1383-47f9-8c83-cc97fed795eb,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Premium Dairy #3,"High quality, select items in the Premium Dairy #3 department.",false
47d45ed4-bd44-4bc9-a3c1-7fece7b26904,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Organic Grains #3,"High quality, select items in the Organic Grains #3 department.",false
9f5c489d-2222-4a1b-8e02-a4a16ff1da7f,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Gourmet Meats #3,"High quality, select items in the Gourmet Meats #3 department.",false
d4c5c0d3-7192-451f-ab4d-dd54e7935027,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Fresh Produce #3,"High quality, select items in the Fresh Produce #3 department.",false
682f2bfc-8800-42fd-9646-93e35bb15a2a,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Selected Seafood #3,"High quality, select items in the Selected Seafood #3 department.",false
0c9c2090-1b4a-4ed0-b8fc-853463933f0b,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Signature Snacks #3,"High quality, select items in the Signature Snacks #3 department.",false
1cfd9819-5d64-4aed-96c2-1233117c8d43,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Artisanal Breads #3,"High quality, select items in the Artisanal Breads #3 department.",false
4fc5ad6d-943e-446d-9291-22f3d80d13c8,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Local Desserts #3,"High quality, select items in the Local Desserts #3 department.",false
27cede35-d515-4302-8f7f-4debde65e3c6,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Imported Sauces #3,"High quality, select items in the Imported Sauces #3 department.",false
759cd13a-a389-41ca-9be7-ebfc55002463,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Specialty Beverages #3,"High quality, select items in the Specialty Beverages #3 department.",false
ac3d168f-8b95-4b0e-aab8-23789036b28d,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Deluxe Spices #3,"High quality, select items in the Deluxe Spices #3 department.",false
01b38b04-ac9c-4b41-8df3-7d3690e12341,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Traditional Oils #3,"High quality, select items in the Traditional Oils #3 department.",false
eb68ff78-a47f-4f44-b22f-a90737db36f5,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Vintage Extracts #3,"High quality, select items in the Vintage Extracts #3 department.",false
119262d9-2d8f-4da7-b154-0cfeb7d4e414,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Eco-Friendly Beverages #3,"High quality, select items in the Eco-Friendly Beverages #3 department.",false
5d3a247e-7fb5-4b54-a51b-cd2c37bf4d65,2026-05-23T15:00:00Z,anonymous,2026-05-23T15:00:00Z,anonymous,Diet Condiments #3,"High quality, select items in the Diet Condiments #3 department.",false
